"V_GENE"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"IGKV12-38"	0.351638891134727	1.05238424187931	0.371884801357342	0.71369957883943	0.985217236965992	-4.74462612016273
"IGKV2-112"	-0.255410838428027	-1.6360760215791	-0.348016180135355	0.73128753025316	0.985217236965992	-4.74838982716425
"IGLV1"	-0.401373483352714	18.8522882370316	-1.04993115737716	0.305666553746956	0.898825774322806	-4.74840331248564
"IGKV6-b"	-0.228212840935514	0.255866733694146	-0.309120156700013	0.760271958250515	0.985217236965992	-4.74994364213172
"IGKV6-c"	0.214671586606263	-1.75217242632347	0.332723144901649	0.742637328662734	0.985217236965992	-4.75031565603292
"IGKV19-93"	0.292418559232036	11.9849662150826	0.697767585515133	0.492966129396239	0.898825774322806	-4.75035335546986
"IGKV4-80"	0.47700672229154	11.3839116923405	0.656163963715503	0.518834390056254	0.898825774322806	-4.75041485725413
"IGKV4-53"	-0.457424545454968	12.5677334741816	-0.723346987959511	0.477436112969833	0.898825774322806	-4.75357411876268
"IGHV10-1"	0.219900940676938	-1.75217242632347	0.296246928943345	0.769947348795665	0.985217236965992	-4.75378529854118
"IGKV9-123"	-0.254153141934078	-0.889647789655754	-0.257891485831254	0.798997607388433	0.985217236965992	-4.75486563991768
"IGKV2-a"	0.193402505118206	-1.44073149179867	0.255247276647325	0.801011907029547	0.985217236965992	-4.75643527942944
"IGHV12-2-1"	-0.174830797801423	-1.53255655518453	-0.237464162503042	0.81459490383872	0.985217236965992	-4.75781229523999
"IGKV1-88"	0.337325383900396	1.34401282231557	0.211687484905487	0.834388989748868	0.985217236965992	-4.7594243802855
"IGKV12-89"	0.187941064966228	1.1903486770983	0.16361414033838	0.871597146381029	0.985217236965992	-4.76085446099035
"IGKV6-17"	-0.322715474582105	6.67647213408092	-0.539719921408781	0.595059711123382	0.963057164054947	-4.76331665776659
"IGHV13-1"	-0.0995982938637157	-1.83142055135952	-0.156643770636841	0.87701971226017	0.985217236965992	-4.76355773187863
"IGHV1S32"	0.161181380054113	4.14874631545319	0.344151175332724	0.734150131203386	0.985217236965992	-4.76401360812818
"IGHV1S44"	-0.0962512834823546	-1.83142055135952	-0.145846200972749	0.885431771082206	0.985217236965992	-4.7641281639502
"IGKV2-137"	0.0813726701276064	0.220776506466998	0.0549353339376786	0.956708556886032	0.985217236965992	-4.76455480258162
"IGHV1S37"	-0.0533799585115107	2.07840486450917	-0.0790945414088541	0.937705246078904	0.985217236965992	-4.76474052217442
